country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
USA,40.15307,-74.7738,297.31,0.77,0.77,2023-10-03,542,N,VIIRS,n,2.0NRT,285.72,0.38,N
USA,40.6357,-74.22501,301.66,0.73,0.76,2023-10-03,542,N,VIIRS,n,2.0NRT,288.48,2.33,N
USA,40.48178,-74.32354,297.49,0.43,0.46,2023-10-03,722,N,VIIRS,n,2.0NRT,285.77,0.54,N
USA,40.636,-74.22075,309.46,0.44,0.46,2023-10-03,722,N,VIIRS,n,2.0NRT,291.67,2.88,N
USA,40.71808,-75.39719,297.64,0.38,0.43,2023-10-03,722,N,VIIRS,n,2.0NRT,287.45,0.98,N
USA,40.7282,-75.30348,298.59,0.39,0.44,2023-10-03,722,N,VIIRS,n,2.0NRT,286.91,0.63,N
USA,42.27621,-83.1272,300.19,0.4,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,287.3,0.55,N
USA,42.28088,-83.11111,304.09,0.4,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,289.95,1.02,N
USA,42.28423,-83.11025,305.31,0.4,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,288.66,0.54,N
USA,42.29166,-83.16302,309.57,0.4,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,289.77,1.75,N
USA,42.29636,-83.17178,329.93,0.4,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,291.02,2.85,N
USA,42.29768,-83.1565,328.83,0.4,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,291.28,1.87,N
USA,42.30103,-83.15563,301.55,0.4,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,288.7,1.87,N
USA,42.30506,-83.15958,301.31,0.4,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,289.76,0.46,N
USA,42.30794,-78.71561,315.78,0.41,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,285.26,1.09,N
USA,42.31133,-78.7146,328.1,0.41,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,287.83,3.05,N
USA,42.72437,-83.25993,306.97,0.4,0.37,2023-10-03,722,N,VIIRS,n,2.0NRT,286.84,0.53,N
USA,42.82032,-86.00214,299.87,0.48,0.4,2023-10-03,722,N,VIIRS,n,2.0NRT,286.25,0.84,N
USA,42.82197,-86.00105,310.54,0.48,0.4,2023-10-03,722,N,VIIRS,n,2.0NRT,288.33,1.17,N
USA,43.18623,-84.84308,325.4,0.44,0.39,2023-10-03,722,N,VIIRS,n,2.0NRT,287.25,2.13,N
USA,43.70197,-88.38407,303.3,0.42,0.45,2023-10-03,722,N,VIIRS,n,2.0NRT,288.44,1.28,N
USA,43.70294,-88.38784,305.5,0.42,0.45,2023-10-03,722,N,VIIRS,n,2.0NRT,288.79,0.86,N
USA,44.52389,-88.01385,299.55,0.41,0.45,2023-10-03,722,N,VIIRS,n,2.0NRT,289.18,0.68,N
USA,44.76634,-93.04307,296.06,0.36,0.57,2023-10-03,722,N,VIIRS,n,2.0NRT,284.67,0.4,N
USA,45.06514,-84.83014,297.39,0.46,0.39,2023-10-03,722,N,VIIRS,n,2.0NRT,286.81,0.88,N
USA,45.07034,-83.40739,298.77,0.42,0.38,2023-10-03,722,N,VIIRS,n,2.0NRT,288.16,1.59,N
USA,45.07378,-83.40652,316.21,0.42,0.38,2023-10-03,722,N,VIIRS,n,2.0NRT,291.2,1.59,N
USA,45.31584,-85.29884,302.27,0.48,0.4,2023-10-03,722,N,VIIRS,n,2.0NRT,288.68,0.85,N
USA,45.97227,-85.87717,297.93,0.52,0.41,2023-10-03,722,N,VIIRS,n,2.0NRT,287.38,0.62,N
USA,46.51568,-84.39468,316.23,0.46,0.39,2023-10-03,722,N,VIIRS,n,2.0NRT,287.46,2.48,N
USA,46.51792,-84.38173,298.39,0.46,0.39,2023-10-03,722,N,VIIRS,n,2.0NRT,286,1.56,N
USA,46.52084,-84.37478,331.94,0.46,0.39,2023-10-03,722,N,VIIRS,n,2.0NRT,291.3,4.19,N
USA,46.7283,-92.08023,299.56,0.33,0.56,2023-10-03,722,N,VIIRS,n,2.0NRT,286.16,0.59,N
USA,46.73348,-92.07973,303.76,0.33,0.56,2023-10-03,722,N,VIIRS,n,2.0NRT,287.37,0.73,N
USA,35.50496,-80.33144,307.41,0.44,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,288.34,1.05,N
USA,35.64619,-80.82964,298.95,0.42,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,286.28,0.4,N
USA,35.97874,-83.95415,300.41,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,289.58,1.57,N
USA,35.97939,-83.9584,332.53,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,289.99,1.57,N
USA,36.22424,-83.71591,297.01,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.98,0.47,N
USA,36.36034,-83.73861,298.72,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.49,0.42,N
USA,36.63155,-82.24487,297.51,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.08,0.36,N
USA,36.78422,-87.03929,313.06,0.46,0.39,2023-10-03,724,N,VIIRS,n,2.0NRT,287.38,1.33,N
USA,36.7938,-78.35984,296.83,0.5,0.41,2023-10-03,724,N,VIIRS,n,2.0NRT,286.49,0.46,N
USA,36.80413,-86.80843,298.33,0.45,0.39,2023-10-03,724,N,VIIRS,n,2.0NRT,287.61,0.57,N
USA,36.95795,-89.76469,298.91,0.41,0.45,2023-10-03,724,N,VIIRS,n,2.0NRT,288.42,0.65,N
USA,36.97275,-84.58356,300.09,0.39,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,287.93,0.41,N
USA,37.03213,-88.9349,300.91,0.56,0.43,2023-10-03,724,N,VIIRS,n,2.0NRT,289.07,0.99,N
USA,37.0339,-88.93369,306.05,0.56,0.43,2023-10-03,724,N,VIIRS,n,2.0NRT,289.07,1.73,N
USA,37.23342,-82.03752,323.21,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.07,1.68,N
USA,37.23413,-82.04186,312.7,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.06,1.68,N
USA,37.23671,-82.03665,298.11,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.36,0.39,N
USA,37.27147,-79.99846,298.13,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,287.11,0.78,N
USA,37.27491,-79.99749,309.12,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,287.95,1.12,N
USA,37.38133,-80.66193,307.49,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,285.78,0.46,N
USA,37.38248,-80.66434,315.77,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,286.53,1.25,N
USA,37.38471,-80.661,301.39,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,285.62,0.46,N
USA,37.46001,-79.99313,299.04,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,286.71,0.43,N
USA,37.52789,-86.45652,308.64,0.44,0.39,2023-10-03,724,N,VIIRS,n,2.0NRT,287.18,0.83,N
USA,37.66034,-87.55895,302.23,0.49,0.4,2023-10-03,724,N,VIIRS,n,2.0NRT,288.32,0.74,N
USA,37.72414,-81.50273,327.09,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,287.29,1.89,N
USA,37.78645,-92.73196,296.59,0.6,0.53,2023-10-03,724,N,VIIRS,n,2.0NRT,276.62,1.75,N
USA,37.78721,-92.73322,295.78,0.6,0.53,2023-10-03,724,N,VIIRS,n,2.0NRT,275.95,1.51,N
USA,37.96856,-90.0778,318.39,0.43,0.46,2023-10-03,724,N,VIIRS,n,2.0NRT,290.48,2.77,N
USA,37.97613,-90.06666,300.96,0.43,0.46,2023-10-03,724,N,VIIRS,n,2.0NRT,289.45,1.48,N
USA,38.00787,-90.08215,316.73,0.43,0.46,2023-10-03,724,N,VIIRS,n,2.0NRT,291.17,2.21,N
USA,38.01025,-90.08063,313.96,0.43,0.46,2023-10-03,724,N,VIIRS,n,2.0NRT,291.81,1.9,N
USA,38.17926,-90.33687,304.87,0.45,0.47,2023-10-03,724,N,VIIRS,n,2.0NRT,290.66,0.7,N
USA,38.41566,-80.12756,298.74,0.42,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,282.81,0.54,N
USA,38.46525,-91.75021,299.17,0.54,0.51,2023-10-03,724,N,VIIRS,n,2.0NRT,288.43,0.86,N
USA,38.49855,-83.85522,315.15,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.18,1.06,N
USA,38.54514,-87.23423,306.71,0.49,0.4,2023-10-03,724,N,VIIRS,n,2.0NRT,288.79,1.21,N
USA,38.59611,-82.83433,307.13,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,289.15,0.89,N
USA,38.59804,-82.82473,321.56,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.65,2.17,N
USA,38.59872,-82.82912,322.63,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,291.71,2.17,N
USA,38.60133,-82.82391,321.88,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,290.29,1.59,N
USA,38.69586,-90.13178,317.31,0.45,0.47,2023-10-03,724,N,VIIRS,n,2.0NRT,293.89,2.34,N
USA,38.75998,-84.99529,312.93,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,289.97,0.84,N
USA,38.76062,-85.00006,299.19,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,288.65,0.84,N
USA,38.76144,-78.06569,297.79,0.48,0.4,2023-10-03,724,N,VIIRS,n,2.0NRT,286.13,0.96,N
USA,38.76404,-84.99933,303.17,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,288.68,0.84,N
USA,38.76471,-78.06815,297.28,0.48,0.4,2023-10-03,724,N,VIIRS,n,2.0NRT,286.48,0.79,N
USA,38.77811,-79.39506,304.72,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,283.71,0.9,N
USA,38.83369,-84.24142,308.39,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,286.74,1.64,N
USA,38.83527,-90.06202,304.7,0.44,0.46,2023-10-03,724,N,VIIRS,n,2.0NRT,292.29,1.37,N
USA,38.83704,-84.24066,333.4,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,290.92,4.16,N
USA,38.84005,-90.06654,303.26,0.44,0.46,2023-10-03,724,N,VIIRS,n,2.0NRT,293.15,2.13,N
USA,38.84854,-76.78523,298,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,287,0.31,N
USA,38.95544,-81.92923,304.51,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,287.89,0.8,N
USA,38.99952,-87.72498,307.25,0.52,0.41,2023-10-03,724,N,VIIRS,n,2.0NRT,293.4,2.09,N
USA,39.33302,-81.3632,320.72,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,287.18,1.77,N
USA,39.36678,-81.52644,300.85,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,289.09,0.56,N
USA,39.39027,-82.65843,296.66,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.56,0.12,N
USA,39.43345,-77.97539,300.67,0.47,0.4,2023-10-03,724,N,VIIRS,n,2.0NRT,288.7,1.04,N
USA,39.46818,-84.38775,297.57,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,286.98,0.4,N
USA,39.47025,-84.37761,302.73,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,287.21,1.11,N
USA,39.47156,-84.38697,299.11,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,288.32,0.4,N
USA,39.47351,-84.40102,312.93,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,292.56,1.83,N
USA,39.48039,-84.37528,303.86,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,287.8,0.82,N
USA,39.48105,-84.37995,305.02,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,288.52,0.82,N
USA,39.48508,-84.38385,328.31,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,290.19,2.93,N
USA,39.48519,-84.35969,299.03,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,288.05,0.84,N
USA,39.48573,-84.38853,309.91,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,289.81,2.93,N
USA,39.48881,-84.36179,302.42,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,288.8,0.61,N
USA,39.52723,-86.37698,303.88,0.46,0.39,2023-10-03,724,N,VIIRS,n,2.0NRT,287.64,1.04,N
USA,39.58523,-75.63548,305.03,0.39,0.44,2023-10-03,724,N,VIIRS,n,2.0NRT,291.25,1.07,N
USA,39.58918,-75.63404,306.54,0.39,0.44,2023-10-03,724,N,VIIRS,n,2.0NRT,291.79,1.47,N
USA,39.73196,-82.14864,299.49,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,287.1,0.6,N
USA,39.87357,-86.48495,306.19,0.47,0.4,2023-10-03,724,N,VIIRS,n,2.0NRT,288.62,1.52,N
USA,39.87421,-86.48607,312.43,0.47,0.4,2023-10-03,724,N,VIIRS,n,2.0NRT,289.22,1.62,N
USA,39.93968,-76.81551,301.66,0.52,0.41,2023-10-03,724,N,VIIRS,n,2.0NRT,287.19,0.95,N
USA,39.94115,-76.81545,299.38,0.52,0.41,2023-10-03,724,N,VIIRS,n,2.0NRT,287.12,1.02,N
USA,39.9624,-76.59641,306.09,0.53,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,286.71,1,N
USA,39.97256,-78.99417,296.99,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,284.73,0.45,N
USA,40.02456,-74.24858,302.91,0.45,0.47,2023-10-03,724,N,VIIRS,n,2.0NRT,285.01,0.77,N
USA,40.13062,-79.58615,297.98,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,284.95,0.58,N
USA,40.15499,-74.77083,317.85,0.42,0.45,2023-10-03,724,N,VIIRS,n,2.0NRT,287.44,1.3,N
USA,40.2288,-76.8386,317.53,0.51,0.41,2023-10-03,724,N,VIIRS,n,2.0NRT,289.15,1.87,N
USA,40.30582,-79.87592,308.91,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,292.64,1.87,N
USA,40.3062,-79.87893,311.34,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,292.3,2.16,N
USA,40.30664,-79.88062,300.93,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,289.88,0.98,N
USA,40.31161,-80.60786,320.87,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,287.97,1.38,N
USA,40.39421,-79.85739,299.17,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,288.94,0.62,N
USA,40.40509,-79.79755,302.33,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,286,0.5,N
USA,40.44686,-80.60784,302.44,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.89,0.75,N
USA,40.53905,-78.43968,330.81,0.44,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,287.85,3.25,N
USA,40.61209,-79.72992,299.77,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,287.05,0.45,N
USA,40.62109,-75.30562,298.54,0.39,0.44,2023-10-03,724,N,VIIRS,n,2.0NRT,286.83,0.4,N
USA,40.6226,-75.3077,299.41,0.39,0.44,2023-10-03,724,N,VIIRS,n,2.0NRT,286.52,0.47,N
USA,40.66611,-80.34629,301.54,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,286.78,0.53,N
USA,40.6715,-76.38107,306.86,0.52,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,287.01,1.13,N
USA,40.71324,-84.13457,328.67,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,292.01,2.28,N
USA,40.73369,-86.4334,311.7,0.48,0.4,2023-10-03,724,N,VIIRS,n,2.0NRT,288.17,1.97,N
USA,40.75261,-81.44124,306.63,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,287.25,0.98,N
USA,40.75444,-81.43128,297.67,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,285.71,0.91,N
USA,40.7559,-81.44032,306.63,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.89,0.86,N
USA,40.75772,-81.43037,315.62,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,287.24,0.91,N
USA,40.89194,-77.7086,323.9,0.46,0.39,2023-10-03,724,N,VIIRS,n,2.0NRT,288.23,1.86,N
USA,40.8932,-86.69491,300.94,0.49,0.4,2023-10-03,724,N,VIIRS,n,2.0NRT,287.95,0.77,N
USA,40.8938,-77.71226,315.84,0.46,0.39,2023-10-03,724,N,VIIRS,n,2.0NRT,287.68,3.01,N
USA,40.9996,-80.52202,304.4,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.4,0.19,N
USA,41.00703,-96.1571,300.82,0.49,0.65,2023-10-03,724,N,VIIRS,n,2.0NRT,285.09,0.94,N
USA,41.00751,-96.15666,300.14,0.49,0.65,2023-10-03,724,N,VIIRS,n,2.0NRT,285.25,0.74,N
USA,41.02108,-81.10269,296.86,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,285.65,0.31,N
USA,41.08233,-81.8295,310.78,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.69,0.88,N
USA,41.09511,-83.4192,302.87,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,288.04,0.79,N
USA,41.11806,-85.35207,302.38,0.44,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,287.13,0.77,N
USA,41.1216,-85.35129,307.76,0.44,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,289.81,1.18,N
USA,41.12566,-80.68542,299.19,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.79,0.6,N
USA,41.18138,-87.85773,325.48,0.55,0.43,2023-10-03,724,N,VIIRS,n,2.0NRT,290.22,3.09,N
USA,41.20599,-80.81578,299.41,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,287.53,0.45,N
USA,41.20929,-80.81483,299.83,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,287.68,0.45,N
USA,41.22554,-83.20918,312.92,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,289.19,1.48,N
USA,41.3081,-82.16391,310.58,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.82,0.72,N
USA,41.3252,-90.51218,296.86,0.5,0.49,2023-10-03,724,N,VIIRS,n,2.0NRT,286.72,0.56,N
USA,41.32586,-90.51154,298.34,0.5,0.49,2023-10-03,724,N,VIIRS,n,2.0NRT,287.18,0.84,N
USA,41.36766,-84.9187,308.31,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,288.77,1.07,N
USA,41.36831,-84.92384,313.54,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,288.88,1.33,N
USA,41.37048,-84.91279,300.21,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,288.37,1.07,N
USA,41.37114,-84.91792,307.08,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,290.61,1.07,N
USA,41.3718,-84.92306,303.67,0.43,0.38,2023-10-03,724,N,VIIRS,n,2.0NRT,293.08,1.33,N
USA,41.39167,-79.28364,298.25,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,285.44,0.28,N
USA,41.41596,-88.1835,304.86,0.38,0.43,2023-10-03,724,N,VIIRS,n,2.0NRT,293.63,1.67,N
USA,41.45042,-81.67814,309.28,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.8,1.33,N
USA,41.45371,-81.67723,326.49,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,289.73,1.19,N
USA,41.45699,-81.67632,299.62,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.5,1.19,N
USA,41.46028,-81.67541,298.82,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.61,2.72,N
USA,41.46198,-80.633,323.42,0.39,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,286.66,2.06,N
USA,41.46269,-90.68353,301.85,0.51,0.49,2023-10-03,724,N,VIIRS,n,2.0NRT,290.59,0.89,N
USA,41.46356,-81.6745,344.72,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,292.97,2.72,N
USA,41.4638,-90.68446,300.81,0.51,0.49,2023-10-03,724,N,VIIRS,n,2.0NRT,289.72,1.43,N
USA,41.46499,-81.68362,305.92,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.88,0.66,N
USA,41.46832,-83.36816,329.63,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,290.14,2.53,N
USA,41.47599,-81.6663,300.71,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,290.06,0.79,N
USA,41.48249,-90.82543,302.15,0.52,0.5,2023-10-03,724,N,VIIRS,n,2.0NRT,290.13,1.21,N
USA,41.56565,-84.04548,331.78,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,288.64,5.17,N
USA,41.56698,-84.05527,298.14,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,287.34,1.04,N
USA,41.56906,-84.04465,323.85,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,290.31,2.33,N
USA,41.57038,-84.05446,306.48,0.41,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,289.67,1.78,N
USA,41.61639,-87.33157,302.6,0.53,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,290.91,2.14,N
USA,41.62161,-87.34368,302.93,0.53,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,289.09,1.31,N
USA,41.62412,-87.33013,320.9,0.53,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,290.32,4.05,N
USA,41.62819,-87.36868,306.67,0.53,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,289.72,2.24,N
USA,41.62954,-87.38152,306.11,0.53,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,288.34,1.23,N
USA,41.63357,-83.50237,302.06,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,290.6,1.29,N
USA,41.63516,-87.14021,303.91,0.52,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,290.87,2.2,N
USA,41.63831,-87.13319,341.46,0.52,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,293.7,3.83,N
USA,41.639,-87.1395,319.51,0.52,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,292.74,3.83,N
USA,41.64001,-87.40589,316.53,0.53,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,290.34,2.78,N
USA,41.64214,-87.1325,318.87,0.52,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,291.12,3.83,N
USA,41.64283,-87.13879,335.51,0.52,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,293.28,3.83,N
USA,41.66375,-87.48079,302.66,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,291.75,1.23,N
USA,41.67015,-87.46632,312.14,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,288.85,2.13,N
USA,41.67336,-87.45907,303.54,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,289.72,2.85,N
USA,41.67379,-87.42587,306.6,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,289.55,1.44,N
USA,41.67405,-87.4656,330.69,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,290.45,4.38,N
USA,41.67448,-87.43238,311.8,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,291.91,1.44,N
USA,41.67698,-87.41867,306.99,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,291.23,1.97,N
USA,41.67836,-87.43164,304.1,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,290.67,1.6,N
USA,41.68086,-87.41795,315.07,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,294.26,1.97,N
USA,41.68097,-87.41682,314.21,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,293.98,1.36,N
USA,41.68155,-87.42443,303.36,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,290.59,1.6,N
USA,41.68163,-87.42331,307.06,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,291.22,1.36,N
USA,41.68552,-87.4226,301.41,0.54,0.42,2023-10-03,724,N,VIIRS,n,2.0NRT,289.86,1.36,N
USA,41.73054,-83.52006,297.94,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,286.35,0.37,N
USA,41.75181,-81.28453,303.73,0.38,0.36,2023-10-03,724,N,VIIRS,n,2.0NRT,288.16,0.89,N
USA,41.89279,-83.35678,301.31,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,290.32,0.64,N
USA,41.95324,-88.14465,299.87,0.39,0.44,2023-10-03,724,N,VIIRS,n,2.0NRT,288.55,0.55,N
USA,42.09058,-83.42279,300.72,0.4,0.37,2023-10-03,724,N,VIIRS,n,2.0NRT,286.61,0.39,N
USA,29.75696,-93.87664,304.73,0.57,0.52,2023-10-03,726,N,VIIRS,n,2.0NRT,291.14,2.04,N
USA,29.76031,-93.87566,313.42,0.57,0.52,2023-10-03,726,N,VIIRS,n,2.0NRT,291.06,2.34,N
USA,29.76084,-93.88172,305.05,0.57,0.52,2023-10-03,726,N,VIIRS,n,2.0NRT,291.39,2.04,N
USA,29.76179,-93.87606,305.55,0.57,0.52,2023-10-03,726,N,VIIRS,n,2.0NRT,290.77,1.65,N
USA,29.78609,-94.08317,304.38,0.59,0.53,2023-10-03,726,N,VIIRS,n,2.0NRT,291.38,2.69,N
USA,29.81747,-94.07896,334.91,0.59,0.53,2023-10-03,726,N,VIIRS,n,2.0NRT,291.43,4.99,N
USA,29.83682,-93.96449,310.59,0.58,0.52,2023-10-03,726,N,VIIRS,n,2.0NRT,291.16,2.24,N
USA,29.99829,-90.39436,308.08,0.55,0.43,2023-10-03,726,N,VIIRS,n,2.0NRT,296.34,3.04,N
USA,30.04421,-93.3361,306.84,0.54,0.51,2023-10-03,726,N,VIIRS,n,2.0NRT,292.11,1.99,N
USA,30.04899,-93.7545,305.49,0.57,0.52,2023-10-03,726,N,VIIRS,n,2.0NRT,292.57,1.75,N
USA,30.0547,-90.67035,309.75,0.57,0.43,2023-10-03,726,N,VIIRS,n,2.0NRT,292.6,2.17,N
USA,30.05611,-90.6694,305.51,0.57,0.43,2023-10-03,726,N,VIIRS,n,2.0NRT,292.72,2.47,N
USA,30.06832,-94.07373,306.41,0.59,0.53,2023-10-03,726,N,VIIRS,n,2.0NRT,293.75,2.45,N
USA,30.10004,-90.95913,316.65,0.39,0.44,2023-10-03,726,N,VIIRS,n,2.0NRT,293.96,2.43,N
USA,30.10018,-90.95756,317.63,0.39,0.44,2023-10-03,726,N,VIIRS,n,2.0NRT,294.45,2.09,N
USA,30.11382,-93.29754,309.33,0.53,0.5,2023-10-03,726,N,VIIRS,n,2.0NRT,291.64,1.51,N
USA,30.11653,-93.29833,307.03,0.53,0.5,2023-10-03,726,N,VIIRS,n,2.0NRT,291.37,1.4,N
