country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
BRA,-1.5021,-55.41759,307.74,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.85,1.19,N
BRA,-1.5015,-55.42143,316.26,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.35,1.19,N
BRA,-1.5009,-55.42527,309.94,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.09,1.07,N
BRA,-1.5003,-55.42911,303.92,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.56,1.07,N
BRA,-1.4986,-55.41705,312.23,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.06,1.19,N
BRA,-1.49801,-55.42088,315.35,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.48,1.19,N
BRA,-1.49741,-55.42472,310.19,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293,1.07,N
BRA,-1.44477,-55.51073,307.43,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.62,1.33,N
BRA,-1.43877,-55.24523,307.28,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.83,0.98,N
BRA,-1.43341,-55.25639,306.02,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.58,1.27,N
BRA,-1.42633,-55.78956,313.06,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.65,0.94,N
BRA,-1.41894,-55.32577,304.77,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.13,0.84,N
BRA,-1.38667,-55.3486,308.18,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.52,0.85,N
BRA,-1.37136,-55.37793,314.05,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.64,1.26,N
BRA,-1.35536,-55.8659,313.55,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.97,1.61,N
BRA,-1.35477,-55.86961,317.64,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,294.2,1.61,N
BRA,-1.35327,-55.3792,324.52,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,294.01,2.61,N
BRA,-1.35192,-55.86537,305.58,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.7,0.74,N
BRA,-1.35032,-55.39831,304.49,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.22,1.38,N
BRA,-1.34977,-55.37867,304.59,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.34,1.57,N
BRA,-1.34654,-54.11412,303.37,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,284.41,0.7,N
BRA,-1.34626,-56.03421,309.12,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.31,0.75,N
BRA,-1.27199,-53.92186,308.96,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.36,2.08,N
BRA,-1.26855,-55.73158,318.36,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.55,1.61,N
BRA,-1.26822,-53.92136,319.16,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,294.02,2.08,N
BRA,-1.26538,-55.81861,310.2,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.31,0.75,N
BRA,-1.26195,-55.8181,306.89,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.54,0.75,N
BRA,-1.25968,-55.81017,337.87,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,294.31,3.55,N
BRA,-1.25909,-55.81387,324.48,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.69,2.97,N
BRA,-1.25624,-55.80964,326.15,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,294.35,3.55,N
BRA,-1.25566,-55.81335,317.43,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,294.17,2.97,N
BRA,-1.24697,-53.90936,312.69,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.87,2.84,N
BRA,-1.24605,-53.91087,318.03,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.16,2.4,N
BRA,-1.24363,-53.37515,306.36,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.69,1.03,N
BRA,-1.24289,-53.37996,304.94,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.52,1.03,N
BRA,-1.23976,-53.37449,309.15,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.13,1.74,N
BRA,-1.23901,-53.37933,319.24,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.5,1.74,N
BRA,-1.22762,-56.63301,315.35,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.81,1.77,N
BRA,-1.22706,-56.63654,311.76,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.4,1.61,N
BRA,-1.21233,-55.66182,305.69,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.82,0.74,N
BRA,-1.20771,-55.66876,319.85,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.11,1.8,N
BRA,-1.18921,-55.81077,314.12,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.42,1.63,N
BRA,-1.14567,-54.13641,311.01,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.56,1.19,N
BRA,-1.14501,-54.14071,310.57,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.5,1.54,N
BRA,-1.142,-54.13565,310.5,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.79,1.19,N
BRA,-1.14133,-54.13997,310.29,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.81,1.54,N
BRA,-1.137,-53.64809,304.68,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.45,0.69,N
BRA,-1.10116,-47.22224,306.89,0.5,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,291.08,2.17,N
BRA,-1.10051,-47.22634,318.02,0.5,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,291.64,3.88,N
BRA,-1.09903,-47.22385,351.06,0.5,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,292.07,2.83,N
BRA,-1.09841,-47.22797,302.73,0.5,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,291.69,2.83,N
BRA,-1.0953,-47.22128,315.45,0.5,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,291.43,2.17,N
